Date,HSI,SI,PI,CI,DTI,HSI_target_7d,HSI_target_30d,HSI_target_60d,HSI_target_90d,SI_target_7d,SI_target_30d,SI_target_60d,SI_target_90d,PI_target_7d,PI_target_30d,PI_target_60d,PI_target_90d,CI_target_7d,CI_target_30d,CI_target_60d,CI_target_90d
2014-09-10,474,1001,916,2602,660,488.0,516.0,451.0,497.0,1028.0,980.0,881.0,969.0,829.0,865.0,1168.0,1066.0,2342.0,1544.0,3613.0,1075.0
2014-09-11,476,1003,895,2570,652,494.0,513.0,451.0,494.0,1031.0,970.0,881.0,966.0,819.0,868.0,1168.0,1047.0,2192.0,1521.0,3613.0,979.0
2014-09-12,477,1000,875,2546,645,498.0,513.0,451.0,492.0,1030.0,970.0,879.0,960.0,814.0,868.0,1150.0,1026.0,2112.0,1521.0,3419.0,879.0
2014-09-15,479,1006,860,2523,640,505.0,506.0,450.0,493.0,1029.0,952.0,873.0,950.0,809.0,909.0,1089.0,980.0,2118.0,1376.0,2931.0,659.0
2014-09-16,484,1016,843,2442,635,513.0,503.0,451.0,493.0,1032.0,944.0,875.0,950.0,800.0,940.0,1069.0,980.0,2077.0,1315.0,2971.0,659.0
2014-09-17,488,1028,829,2342,630,521.0,501.0,451.0,495.0,1041.0,933.0,875.0,947.0,798.0,966.0,1069.0,961.0,1967.0,1362.0,2971.0,617.0
2014-09-18,494,1031,819,2192,625,525.0,498.0,451.0,496.0,1045.0,923.0,875.0,942.0,799.0,995.0,1069.0,945.0,1837.0,1512.0,2971.0,571.0
2014-09-19,498,1030,814,2112,615,526.0,498.0,453.0,496.0,1046.0,923.0,875.0,932.0,807.0,995.0,1061.0,929.0,1852.0,1512.0,3106.0,517.0
2014-09-22,505,1029,809,2118,612,528.0,496.0,462.0,495.0,1053.0,911.0,926.0,917.0,812.0,1066.0,1055.0,891.0,1922.0,2186.0,3038.0,480.0
2014-09-23,513,1032,800,2077,607,529.0,491.0,469.0,495.0,1054.0,907.0,942.0,917.0,826.0,1099.0,1059.0,891.0,1915.0,2258.0,2975.0,480.0
2014-09-24,521,1041,798,1967,604,531.0,489.0,469.0,495.0,1051.0,906.0,942.0,906.0,854.0,1121.0,1059.0,872.0,1853.0,2422.0,2975.0,472.0
2014-09-25,525,1045,799,1837,605,531.0,485.0,469.0,495.0,1045.0,900.0,942.0,897.0,878.0,1137.0,1059.0,856.0,1788.0,2852.0,2975.0,474.0
2014-09-26,526,1046,807,1852,608,530.0,485.0,476.0,488.0,1033.0,900.0,956.0,887.0,887.0,1137.0,1064.0,827.0,1758.0,2852.0,2963.0,456.0
2014-09-29,528,1053,812,1922,611,530.0,476.0,491.0,488.0,1028.0,898.0,984.0,887.0,889.0,1202.0,1120.0,827.0,1735.0,3560.0,2151.0,456.0
2014-09-30,529,1054,826,1915,613,528.0,472.0,492.0,488.0,1017.0,896.0,986.0,887.0,884.0,1222.0,1124.0,827.0,1698.0,3534.0,2025.0,456.0
2014-10-01,531,1051,854,1853,623,523.0,467.0,492.0,488.0,1007.0,891.0,986.0,887.0,869.0,1233.0,1124.0,827.0,1632.0,3552.0,2025.0,456.0
2014-10-02,531,1045,878,1788,639,520.0,463.0,492.0,488.0,993.0,892.0,986.0,887.0,864.0,1241.0,1124.0,827.0,1580.0,3640.0,2025.0,456.0
2014-10-03,530,1033,887,1758,639,516.0,463.0,495.0,488.0,980.0,892.0,989.0,887.0,865.0,1241.0,1119.0,827.0,1544.0,3640.0,1898.0,456.0
2014-10-06,530,1028,889,1735,645,513.0,457.0,499.0,482.0,970.0,888.0,980.0,884.0,868.0,1224.0,1088.0,811.0,1521.0,3702.0,1282.0,442.0
2014-10-07,528,1017,884,1698,649,510.0,455.0,497.0,482.0,959.0,888.0,971.0,884.0,885.0,1205.0,1081.0,811.0,1485.0,3612.0,1165.0,442.0
2014-10-08,523,1007,869,1632,657,506.0,454.0,497.0,479.0,952.0,886.0,971.0,873.0,909.0,1183.0,1081.0,794.0,1376.0,3661.0,1165.0,432.0
2014-10-09,520,993,864,1580,664,503.0,451.0,497.0,466.0,944.0,881.0,971.0,861.0,940.0,1168.0,1081.0,780.0,1315.0,3613.0,1165.0,397.0
2014-10-10,516,980,865,1544,674,501.0,451.0,497.0,455.0,933.0,881.0,969.0,843.0,966.0,1168.0,1066.0,776.0,1362.0,3613.0,1075.0,335.0
2014-10-13,513,970,868,1521,678,498.0,451.0,493.0,441.0,923.0,876.0,953.0,800.0,995.0,1133.0,1001.0,762.0,1512.0,3229.0,763.0,373.0
2014-10-14,510,959,885,1485,683,498.0,451.0,493.0,441.0,916.0,873.0,950.0,800.0,1032.0,1112.0,980.0,762.0,2003.0,2972.0,659.0,373.0
2014-10-15,506,952,909,1376,689,496.0,450.0,493.0,435.0,911.0,873.0,950.0,778.0,1066.0,1089.0,980.0,766.0,2186.0,2931.0,659.0,537.0
2014-10-16,503,944,940,1315,694,491.0,451.0,493.0,429.0,907.0,875.0,950.0,763.0,1099.0,1069.0,980.0,766.0,2258.0,2971.0,659.0,557.0
2014-10-17,501,933,966,1362,698,489.0,451.0,495.0,425.0,906.0,875.0,947.0,752.0,1121.0,1069.0,961.0,766.0,2422.0,2971.0,617.0,585.0
2014-10-20,498,923,995,1512,700,485.0,455.0,497.0,415.0,900.0,881.0,925.0,716.0,1137.0,1055.0,907.0,751.0,2852.0,3127.0,488.0,662.0
2014-10-21,498,916,1032,2003,702,481.0,457.0,495.0,415.0,899.0,904.0,917.0,716.0,1172.0,1053.0,891.0,751.0,3436.0,3130.0,480.0,662.0
2014-10-22,496,911,1066,2186,703,476.0,462.0,495.0,410.0,898.0,926.0,917.0,699.0,1202.0,1055.0,891.0,741.0,3560.0,3038.0,480.0,752.0
2014-10-23,491,907,1099,2258,699,472.0,469.0,495.0,402.0,896.0,942.0,917.0,684.0,1222.0,1059.0,891.0,725.0,3534.0,2975.0,480.0,971.0
2014-10-24,489,906,1121,2422,699,467.0,469.0,495.0,392.0,891.0,942.0,906.0,673.0,1233.0,1059.0,872.0,704.0,3552.0,2975.0,472.0,965.0
2014-10-27,485,900,1137,2852,716,463.0,482.0,488.0,373.0,892.0,970.0,887.0,650.0,1241.0,1073.0,827.0,669.0,3640.0,2612.0,456.0,857.0
2014-10-28,481,899,1172,3436,735,458.0,487.0,488.0,373.0,889.0,980.0,887.0,650.0,1238.0,1099.0,827.0,669.0,3781.0,2347.0,456.0,857.0
2014-10-29,476,898,1202,3560,754,457.0,491.0,488.0,364.0,888.0,984.0,887.0,642.0,1224.0,1120.0,827.0,648.0,3702.0,2151.0,456.0,831.0
2014-10-30,472,896,1222,3534,777,455.0,492.0,488.0,356.0,888.0,986.0,887.0,632.0,1205.0,1124.0,827.0,620.0,3612.0,2025.0,456.0,785.0
2014-10-31,467,891,1233,3552,795,454.0,492.0,488.0,348.0,886.0,986.0,887.0,618.0,1183.0,1124.0,827.0,550.0,3661.0,2025.0,456.0,725.0
2014-11-03,463,892,1241,3640,809,451.0,498.0,488.0,332.0,881.0,987.0,887.0,585.0,1168.0,1108.0,827.0,480.0,3613.0,1677.0,456.0,665.0
2014-11-04,458,889,1238,3781,813,451.0,498.0,482.0,332.0,879.0,984.0,884.0,585.0,1150.0,1097.0,811.0,480.0,3419.0,1452.0,442.0,665.0
2014-11-05,457,888,1224,3702,820,451.0,499.0,482.0,326.0,876.0,980.0,884.0,567.0,1133.0,1088.0,811.0,454.0,3229.0,1282.0,442.0,663.0
2014-11-06,455,888,1205,3612,825,451.0,497.0,482.0,321.0,873.0,971.0,884.0,556.0,1112.0,1081.0,811.0,437.0,2972.0,1165.0,442.0,669.0
2014-11-07,454,886,1183,3661,833,450.0,497.0,479.0,309.0,873.0,971.0,873.0,545.0,1089.0,1081.0,794.0,428.0,2931.0,1165.0,432.0,680.0
2014-11-10,451,881,1168,3613,839,451.0,494.0,446.0,295.0,875.0,966.0,820.0,530.0,1069.0,1047.0,764.0,434.0,2971.0,979.0,311.0,687.0
2014-11-11,451,879,1150,3419,839,453.0,492.0,441.0,295.0,875.0,960.0,800.0,530.0,1061.0,1026.0,762.0,434.0,3106.0,879.0,373.0,687.0
2014-11-12,451,876,1133,3229,835,455.0,493.0,441.0,289.0,881.0,953.0,800.0,523.0,1055.0,1001.0,762.0,446.0,3127.0,763.0,373.0,711.0
2014-11-13,451,873,1112,2972,843,457.0,493.0,441.0,281.0,904.0,950.0,800.0,516.0,1053.0,980.0,762.0,469.0,3130.0,659.0,373.0,700.0
2014-11-14,450,873,1089,2931,865,462.0,493.0,435.0,273.0,926.0,950.0,778.0,508.0,1055.0,980.0,766.0,489.0,3038.0,659.0,537.0,652.0
2014-11-17,451,875,1069,2971,871,469.0,496.0,418.0,263.0,942.0,942.0,735.0,486.0,1059.0,945.0,759.0,505.0,2975.0,571.0,620.0,614.0
2014-11-18,453,875,1061,3106,909,476.0,496.0,415.0,263.0,956.0,932.0,716.0,486.0,1064.0,929.0,751.0,505.0,2963.0,517.0,662.0,614.0
2014-11-19,455,881,1055,3127,937,482.0,497.0,415.0,261.0,970.0,925.0,716.0,480.0,1073.0,907.0,751.0,508.0,2612.0,488.0,662.0,589.0
2014-11-20,457,904,1053,3130,964,487.0,495.0,415.0,260.0,980.0,917.0,716.0,480.0,1099.0,891.0,751.0,514.0,2347.0,480.0,662.0,564.0
2014-11-21,462,926,1055,3038,973,491.0,495.0,410.0,267.0,984.0,917.0,699.0,478.0,1120.0,891.0,741.0,516.0,2151.0,480.0,752.0,539.0
2014-11-24,469,942,1059,2975,975,492.0,495.0,380.0,266.0,986.0,897.0,659.0,490.0,1124.0,856.0,685.0,512.0,2025.0,474.0,887.0,543.0
2014-11-25,476,956,1064,2963,960,495.0,488.0,373.0,266.0,989.0,887.0,650.0,490.0,1119.0,827.0,669.0,512.0,1898.0,456.0,857.0,543.0
2014-11-26,482,970,1073,2612,947,498.0,488.0,373.0,274.0,987.0,887.0,650.0,492.0,1108.0,827.0,669.0,514.0,1677.0,456.0,857.0,534.0
2014-11-27,487,980,1099,2347,939,498.0,488.0,373.0,289.0,984.0,887.0,650.0,490.0,1097.0,827.0,669.0,519.0,1452.0,456.0,857.0,529.0
2014-11-28,491,984,1120,2151,893,499.0,488.0,364.0,300.0,980.0,887.0,642.0,496.0,1088.0,827.0,648.0,531.0,1282.0,456.0,831.0,525.0
2014-12-01,492,986,1124,2025,866,497.0,488.0,340.0,318.0,971.0,887.0,599.0,515.0,1081.0,827.0,508.0,551.0,1165.0,456.0,679.0,516.0
2014-12-02,495,989,1119,1898,851,497.0,488.0,332.0,318.0,969.0,887.0,585.0,515.0,1066.0,827.0,480.0,551.0,1075.0,456.0,665.0,516.0
2014-12-03,498,987,1108,1677,833,494.0,488.0,332.0,327.0,966.0,887.0,585.0,528.0,1047.0,827.0,480.0,564.0,979.0,456.0,665.0,490.0
2014-12-04,498,984,1097,1452,826,492.0,482.0,332.0,338.0,960.0,884.0,585.0,541.0,1026.0,811.0,480.0,576.0,879.0,442.0,665.0,478.0
2014-12-05,499,980,1088,1282,818,493.0,482.0,326.0,348.0,953.0,884.0,567.0,550.0,1001.0,811.0,454.0,583.0,763.0,442.0,663.0,464.0
2014-12-08,497,971,1081,1165,815,493.0,466.0,301.0,356.0,950.0,861.0,538.0,566.0,980.0,780.0,430.0,590.0,659.0,397.0,689.0,468.0
2014-12-09,497,969,1066,1075,818,495.0,455.0,295.0,356.0,947.0,843.0,530.0,566.0,961.0,776.0,434.0,590.0,617.0,335.0,687.0,468.0
2014-12-10,494,966,1047,979,824,496.0,446.0,295.0,357.0,942.0,820.0,530.0,573.0,945.0,764.0,434.0,591.0,571.0,311.0,687.0,457.0
2014-12-11,492,960,1026,879,835,496.0,441.0,295.0,361.0,932.0,800.0,530.0,580.0,929.0,762.0,434.0,588.0,517.0,373.0,687.0,431.0
2014-12-12,493,953,1001,763,842,497.0,441.0,289.0,364.0,925.0,800.0,523.0,589.0,907.0,762.0,446.0,586.0,488.0,373.0,711.0,394.0
2014-12-15,493,950,980,659,857,495.0,429.0,268.0,370.0,917.0,763.0,496.0,606.0,891.0,766.0,499.0,588.0,480.0,557.0,630.0,372.0
2014-12-16,495,947,961,617,871,495.0,425.0,263.0,370.0,906.0,752.0,486.0,606.0,872.0,766.0,505.0,588.0,472.0,585.0,614.0,372.0
2014-12-17,496,942,945,571,886,495.0,418.0,263.0,375.0,897.0,735.0,486.0,611.0,856.0,759.0,505.0,595.0,474.0,620.0,614.0,366.0
2014-12-18,496,932,929,517,888,488.0,415.0,263.0,378.0,887.0,716.0,486.0,616.0,827.0,751.0,505.0,604.0,456.0,662.0,614.0,357.0
2014-12-19,497,925,907,488,881,488.0,415.0,261.0,383.0,887.0,716.0,480.0,623.0,827.0,751.0,508.0,613.0,456.0,662.0,589.0,407.0
2014-12-22,495,917,891,480,877,488.0,402.0,270.0,386.0,887.0,684.0,483.0,635.0,827.0,725.0,514.0,617.0,456.0,971.0,542.0,435.0
2014-12-23,495,906,872,472,872,488.0,392.0,266.0,386.0,887.0,673.0,490.0,635.0,827.0,704.0,512.0,617.0,456.0,965.0,543.0,435.0
2014-12-24,495,897,856,474,862,488.0,380.0,266.0,388.0,887.0,659.0,490.0,640.0,827.0,685.0,512.0,609.0,456.0,887.0,543.0,448.0
2015-01-02,488,887,827,456,862,446.0,332.0,327.0,386.0,820.0,585.0,528.0,646.0,764.0,480.0,564.0,589.0,311.0,665.0,490.0,454.0
2015-01-05,482,884,811,442,885,441.0,321.0,352.0,385.0,800.0,556.0,560.0,636.0,762.0,437.0,587.0,584.0,373.0,669.0,470.0,448.0
2015-01-06,479,873,794,432,884,435.0,309.0,356.0,385.0,778.0,545.0,566.0,636.0,766.0,428.0,590.0,584.0,537.0,680.0,468.0,448.0
2015-01-07,466,861,780,397,884,429.0,301.0,356.0,385.0,763.0,538.0,566.0,636.0,766.0,430.0,590.0,584.0,557.0,689.0,468.0,448.0
2015-01-08,455,843,776,335,884,425.0,295.0,356.0,382.0,752.0,530.0,566.0,631.0,766.0,434.0,590.0,585.0,585.0,687.0,468.0,450.0
2015-01-09,446,820,764,311,895,418.0,295.0,357.0,379.0,735.0,530.0,573.0,624.0,759.0,434.0,591.0,591.0,620.0,687.0,457.0,461.0
2015-01-12,441,800,762,373,905,415.0,281.0,368.0,369.0,716.0,516.0,596.0,613.0,751.0,469.0,585.0,609.0,662.0,700.0,378.0,460.0
2015-01-13,435,778,766,537,914,410.0,273.0,370.0,369.0,699.0,508.0,606.0,613.0,741.0,489.0,588.0,609.0,752.0,652.0,372.0,460.0
2015-01-14,429,763,766,557,933,402.0,268.0,370.0,366.0,684.0,496.0,606.0,609.0,725.0,499.0,588.0,619.0,971.0,630.0,372.0,470.0
2015-01-15,425,752,766,585,937,392.0,263.0,370.0,362.0,673.0,486.0,606.0,608.0,704.0,505.0,588.0,626.0,965.0,614.0,372.0,494.0
2015-01-16,418,735,759,620,942,380.0,263.0,375.0,360.0,659.0,486.0,611.0,608.0,685.0,505.0,595.0,636.0,887.0,614.0,366.0,521.0
2015-01-19,415,716,751,662,950,373.0,260.0,384.0,357.0,650.0,480.0,627.0,619.0,669.0,514.0,617.0,646.0,857.0,564.0,423.0,537.0
2015-01-20,410,699,741,752,948,364.0,267.0,386.0,357.0,642.0,478.0,635.0,619.0,648.0,516.0,617.0,646.0,831.0,539.0,435.0,537.0
2015-01-21,402,684,725,971,953,356.0,270.0,386.0,355.0,632.0,483.0,635.0,618.0,620.0,514.0,617.0,659.0,785.0,542.0,435.0,549.0
2015-01-22,392,673,704,965,946,348.0,266.0,386.0,355.0,618.0,490.0,635.0,619.0,550.0,512.0,617.0,669.0,725.0,543.0,435.0,544.0
2015-01-23,380,659,685,887,934,340.0,266.0,388.0,351.0,599.0,490.0,640.0,620.0,508.0,512.0,609.0,680.0,679.0,543.0,448.0,543.0
2015-01-26,373,650,669,857,917,332.0,289.0,390.0,347.0,585.0,490.0,648.0,624.0,480.0,519.0,597.0,687.0,665.0,529.0,456.0,546.0
2015-01-27,364,642,648,831,889,326.0,300.0,393.0,347.0,567.0,496.0,647.0,624.0,454.0,531.0,600.0,687.0,663.0,525.0,460.0,546.0
2015-01-28,356,632,620,785,878,321.0,308.0,393.0,346.0,556.0,506.0,647.0,626.0,437.0,540.0,600.0,685.0,669.0,521.0,460.0,551.0
2015-01-29,348,618,550,725,870,309.0,318.0,393.0,345.0,545.0,515.0,647.0,628.0,428.0,551.0,600.0,673.0,680.0,516.0,460.0,558.0
2015-01-30,340,599,508,679,868,301.0,318.0,392.0,343.0,538.0,515.0,649.0,627.0,430.0,551.0,598.0,658.0,689.0,516.0,475.0,565.0
2015-02-02,332,585,480,665,863,295.0,338.0,385.0,335.0,530.0,541.0,636.0,621.0,434.0,576.0,584.0,633.0,687.0,478.0,448.0,571.0
2015-02-03,326,567,454,663,894,289.0,348.0,385.0,335.0,523.0,550.0,636.0,621.0,446.0,583.0,584.0,633.0,711.0,464.0,448.0,571.0
2015-02-04,321,556,437,669,904,281.0,352.0,385.0,335.0,516.0,560.0,636.0,621.0,469.0,587.0,584.0,633.0,700.0,470.0,448.0,571.0
2015-02-05,309,545,428,680,910,273.0,356.0,385.0,332.0,508.0,566.0,636.0,618.0,489.0,590.0,584.0,618.0,652.0,468.0,448.0,574.0
2015-02-06,301,538,430,689,922,268.0,356.0,385.0,331.0,496.0,566.0,636.0,618.0,499.0,590.0,584.0,603.0,630.0,468.0,448.0,594.0
2015-02-09,295,530,434,687,920,263.0,361.0,373.0,328.0,486.0,580.0,617.0,618.0,505.0,588.0,600.0,586.0,614.0,431.0,466.0,660.0
2015-02-10,289,523,446,711,900,261.0,364.0,369.0,328.0,480.0,589.0,613.0,618.0,508.0,586.0,609.0,586.0,589.0,394.0,460.0,660.0
2015-02-11,281,516,469,700,886,260.0,368.0,369.0,327.0,480.0,596.0,613.0,617.0,514.0,585.0,609.0,583.0,564.0,378.0,460.0,731.0
2015-02-12,273,508,489,652,870,267.0,370.0,369.0,326.0,478.0,606.0,613.0,619.0,516.0,588.0,609.0,584.0,539.0,372.0,460.0,942.0
2015-02-13,268,496,499,630,867,270.0,370.0,366.0,326.0,483.0,606.0,609.0,624.0,514.0,588.0,619.0,580.0,542.0,372.0,470.0,972.0
2015-02-16,263,486,505,614,863,266.0,378.0,358.0,326.0,490.0,616.0,612.0,628.0,512.0,604.0,642.0,578.0,543.0,357.0,532.0,950.0
2015-02-17,261,480,508,589,853,274.0,383.0,357.0,326.0,492.0,623.0,619.0,628.0,514.0,613.0,646.0,578.0,534.0,407.0,537.0,950.0
2015-02-18,260,480,514,564,841,289.0,384.0,357.0,325.0,490.0,627.0,619.0,626.0,519.0,617.0,646.0,574.0,529.0,423.0,537.0,923.0
2015-02-19,267,478,516,539,845,300.0,386.0,357.0,326.0,496.0,635.0,619.0,625.0,531.0,617.0,646.0,565.0,525.0,435.0,537.0,889.0
2015-02-20,270,483,514,542,841,308.0,386.0,355.0,327.0,506.0,635.0,618.0,623.0,540.0,617.0,659.0,556.0,521.0,435.0,549.0,844.0
2015-02-23,266,490,512,543,840,318.0,390.0,348.0,327.0,515.0,645.0,621.0,627.0,551.0,602.0,685.0,540.0,516.0,455.0,545.0,806.0
2015-02-24,274,492,514,534,838,327.0,390.0,347.0,327.0,528.0,648.0,624.0,627.0,564.0,599.0,687.0,540.0,490.0,456.0,546.0,806.0
2015-02-25,289,490,519,529,838,338.0,390.0,347.0,327.0,541.0,648.0,624.0,627.0,576.0,597.0,687.0,540.0,478.0,456.0,546.0,806.0
2015-02-26,300,496,531,525,838,348.0,393.0,347.0,327.0,550.0,647.0,624.0,631.0,583.0,600.0,687.0,530.0,464.0,460.0,546.0,823.0
2015-02-27,308,506,540,521,837,352.0,393.0,346.0,328.0,560.0,647.0,626.0,635.0,587.0,600.0,685.0,525.0,470.0,460.0,551.0,817.0
2015-03-02,318,515,551,516,841,356.0,389.0,340.0,332.0,566.0,650.0,625.0,647.0,590.0,596.0,647.0,522.0,468.0,463.0,574.0,804.0
2015-03-03,327,528,564,490,835,357.0,386.0,335.0,332.0,573.0,646.0,621.0,647.0,591.0,589.0,633.0,522.0,457.0,454.0,571.0,804.0
2015-03-04,338,541,576,478,835,361.0,385.0,335.0,332.0,580.0,636.0,621.0,652.0,588.0,584.0,633.0,528.0,431.0,448.0,571.0,821.0
2015-03-05,348,550,583,464,844,364.0,385.0,335.0,332.0,589.0,636.0,621.0,653.0,586.0,584.0,633.0,544.0,394.0,448.0,571.0,821.0
2015-03-06,352,560,587,470,851,368.0,385.0,335.0,333.0,596.0,636.0,621.0,654.0,585.0,584.0,633.0,570.0,378.0,448.0,571.0,818.0
2015-03-09,356,566,590,468,848,370.0,382.0,329.0,331.0,606.0,631.0,618.0,656.0,588.0,585.0,594.0,608.0,372.0,450.0,616.0,856.0
2015-03-10,357,573,591,457,837,375.0,379.0,328.0,331.0,611.0,624.0,618.0,656.0,595.0,591.0,586.0,608.0,366.0,461.0,660.0,856.0
2015-03-11,361,580,588,431,827,378.0,373.0,328.0,331.0,616.0,617.0,618.0,655.0,604.0,600.0,586.0,630.0,357.0,466.0,660.0,834.0
2015-03-12,364,589,586,394,818,383.0,369.0,328.0,333.0,623.0,613.0,618.0,654.0,613.0,609.0,586.0,662.0,407.0,460.0,660.0,816.0
2015-03-13,368,596,585,378,816,384.0,369.0,327.0,336.0,627.0,613.0,617.0,661.0,617.0,609.0,583.0,696.0,423.0,460.0,731.0,810.0
2015-03-16,370,606,588,372,812,386.0,362.0,327.0,341.0,635.0,608.0,626.0,678.0,617.0,626.0,579.0,742.0,435.0,494.0,954.0,840.0
2015-03-17,375,611,595,366,809,388.0,360.0,326.0,341.0,640.0,608.0,628.0,678.0,609.0,636.0,578.0,742.0,448.0,521.0,950.0,840.0
2015-03-18,378,616,604,357,796,390.0,358.0,326.0,345.0,645.0,612.0,628.0,685.0,602.0,642.0,578.0,772.0,455.0,532.0,950.0,904.0
2015-03-19,383,623,613,407,783,390.0,357.0,326.0,349.0,648.0,619.0,628.0,695.0,599.0,646.0,578.0,817.0,456.0,537.0,950.0,1045.0
2015-03-20,384,627,617,423,772,390.0,357.0,325.0,351.0,648.0,619.0,626.0,706.0,597.0,646.0,574.0,847.0,456.0,537.0,923.0,1234.0
2015-03-23,386,635,617,435,769,393.0,355.0,327.0,355.0,647.0,619.0,624.0,721.0,600.0,669.0,549.0,845.0,460.0,544.0,816.0,1248.0
2015-03-24,388,640,609,448,786,392.0,351.0,327.0,355.0,649.0,620.0,627.0,721.0,598.0,680.0,540.0,845.0,475.0,543.0,806.0,1248.0
2015-03-25,390,645,602,455,803,389.0,348.0,327.0,358.0,650.0,621.0,627.0,722.0,596.0,685.0,540.0,834.0,463.0,545.0,806.0,1300.0
2015-03-26,390,648,599,456,813,386.0,347.0,327.0,359.0,646.0,624.0,627.0,721.0,589.0,687.0,540.0,829.0,454.0,546.0,806.0,1428.0
2015-03-27,390,648,597,456,811,385.0,347.0,327.0,361.0,636.0,624.0,627.0,723.0,584.0,687.0,540.0,827.0,448.0,546.0,806.0,1432.0
2015-03-30,393,647,600,460,801,385.0,345.0,331.0,361.0,636.0,628.0,642.0,723.0,584.0,673.0,524.0,838.0,448.0,558.0,810.0,1346.0
2015-03-31,392,649,598,475,792,385.0,343.0,332.0,361.0,636.0,627.0,647.0,723.0,584.0,658.0,522.0,838.0,448.0,565.0,804.0,1346.0
2015-04-01,389,650,596,463,809,382.0,340.0,332.0,361.0,631.0,625.0,647.0,722.0,585.0,647.0,522.0,845.0,450.0,574.0,804.0,1292.0
2015-04-02,386,646,589,454,804,379.0,335.0,332.0,360.0,624.0,621.0,647.0,715.0,591.0,633.0,522.0,858.0,461.0,571.0,804.0,1251.0
2015-04-07,385,636,584,448,795,366.0,331.0,331.0,362.0,609.0,618.0,656.0,716.0,619.0,603.0,608.0,927.0,470.0,594.0,856.0,1266.0
2015-04-08,382,631,585,450,776,362.0,329.0,331.0,367.0,608.0,618.0,656.0,723.0,626.0,594.0,608.0,945.0,494.0,616.0,856.0,1285.0
2015-04-09,379,624,591,461,764,360.0,328.0,331.0,373.0,608.0,618.0,656.0,742.0,636.0,586.0,608.0,973.0,521.0,660.0,856.0,1278.0
2015-04-10,373,617,600,466,771,358.0,328.0,331.0,377.0,612.0,618.0,655.0,750.0,642.0,586.0,630.0,1016.0,532.0,660.0,834.0,1279.0
2015-04-13,369,613,609,460,772,357.0,326.0,338.0,391.0,619.0,619.0,669.0,767.0,646.0,584.0,719.0,1076.0,537.0,942.0,820.0,1389.0
2015-04-14,366,609,619,470,778,355.0,326.0,341.0,391.0,618.0,624.0,678.0,767.0,659.0,580.0,742.0,1076.0,549.0,972.0,840.0,1389.0
2015-04-15,362,608,626,494,790,355.0,327.0,341.0,399.0,619.0,626.0,678.0,774.0,669.0,579.0,742.0,1096.0,544.0,954.0,840.0,1394.0
2015-04-16,360,608,636,521,798,351.0,326.0,341.0,409.0,620.0,628.0,678.0,784.0,680.0,578.0,742.0,1122.0,543.0,950.0,840.0,1462.0
2015-04-17,358,612,642,532,800,348.0,326.0,345.0,417.0,621.0,628.0,685.0,801.0,685.0,578.0,772.0,1149.0,545.0,950.0,904.0,1611.0
2015-04-20,357,619,646,537,799,347.0,326.0,355.0,431.0,624.0,625.0,715.0,846.0,687.0,565.0,851.0,1170.0,546.0,889.0,1241.0,1763.0
2015-04-21,355,618,659,549,805,346.0,327.0,355.0,431.0,626.0,623.0,721.0,846.0,685.0,556.0,845.0,1170.0,551.0,844.0,1248.0,1763.0
2015-04-22,355,619,669,544,801,345.0,327.0,355.0,432.0,628.0,624.0,721.0,862.0,673.0,549.0,845.0,1179.0,558.0,816.0,1248.0,1935.0
2015-04-23,351,620,680,543,792,343.0,327.0,355.0,433.0,627.0,627.0,721.0,875.0,658.0,540.0,845.0,1179.0,565.0,806.0,1248.0,1952.0
2015-04-24,348,621,685,545,784,340.0,327.0,358.0,431.0,625.0,627.0,722.0,889.0,647.0,540.0,834.0,1161.0,574.0,806.0,1300.0,1924.0
2015-04-27,347,624,687,546,778,335.0,327.0,362.0,427.0,621.0,631.0,723.0,899.0,633.0,530.0,833.0,1115.0,571.0,823.0,1393.0,1935.0
2015-04-28,346,626,685,551,773,335.0,328.0,361.0,427.0,621.0,635.0,723.0,899.0,633.0,525.0,838.0,1115.0,571.0,817.0,1346.0,1935.0
2015-04-29,345,628,673,558,772,332.0,331.0,361.0,425.0,618.0,642.0,723.0,903.0,618.0,524.0,838.0,1095.0,574.0,810.0,1346.0,1990.0
2015-04-30,343,627,658,565,768,331.0,332.0,361.0,423.0,618.0,647.0,723.0,903.0,603.0,522.0,838.0,1069.0,594.0,804.0,1346.0,2103.0
2015-05-01,340,625,647,574,754,329.0,332.0,361.0,422.0,618.0,647.0,722.0,898.0,594.0,522.0,845.0,1044.0,616.0,804.0,1292.0,2116.0
2015-05-05,335,621,633,571,749,327.0,333.0,362.0,424.0,617.0,654.0,716.0,899.0,583.0,570.0,927.0,1006.0,731.0,818.0,1266.0,2308.0
2015-05-06,332,618,618,574,745,326.0,332.0,362.0,425.0,619.0,654.0,716.0,900.0,584.0,596.0,927.0,1001.0,942.0,865.0,1266.0,2512.0
2015-05-07,331,618,603,594,741,326.0,331.0,362.0,427.0,624.0,656.0,716.0,899.0,580.0,608.0,927.0,1005.0,972.0,856.0,1266.0,2604.0
2015-05-08,329,618,594,616,744,327.0,331.0,367.0,432.0,626.0,656.0,723.0,901.0,579.0,608.0,945.0,1013.0,954.0,856.0,1285.0,2514.0
2015-05-11,328,618,586,660,753,326.0,333.0,384.0,443.0,628.0,654.0,759.0,904.0,578.0,662.0,1052.0,1028.0,950.0,816.0,1318.0,2499.0
