date,vessel_type,freight_index
2017-06-23,Panamax,1138
2017-06-23,Supramax,744
2017-06-26,Capesize,1005
2017-06-26,Handysize,454
2017-06-26,Panamax,1145
2017-06-26,Supramax,750
2017-06-27,Capesize,1066
2017-06-27,Handysize,458
2017-06-27,Panamax,1151
2017-06-27,Supramax,757
2017-06-28,Capesize,1170
2017-06-28,Handysize,459
2017-06-28,Panamax,1150
2017-06-28,Supramax,761
2017-06-29,Capesize,1146
2017-06-29,Handysize,464
2017-06-29,Panamax,1119
2017-06-29,Supramax,758
2017-06-30,Capesize,1086
2017-06-30,Handysize,467
2017-06-30,Panamax,1091
2017-06-30,Supramax,754
2017-07-03,Capesize,1032
2017-07-03,Handysize,468
2017-07-03,Panamax,1068
2017-07-03,Supramax,751
2017-07-04,Capesize,997
2017-07-04,Handysize,470
2017-07-04,Panamax,1062
2017-07-04,Supramax,747
2017-07-05,Capesize,901
2017-07-05,Handysize,470
2017-07-05,Panamax,1060
2017-07-05,Supramax,742
2017-07-06,Capesize,818
2017-07-06,Handysize,470
2017-07-06,Panamax,1063
2017-07-06,Supramax,735
2017-07-07,Capesize,753
2017-07-07,Handysize,471
2017-07-07,Panamax,1062
2017-07-07,Supramax,732
2017-07-10,Capesize,730
2017-07-10,Handysize,474
2017-07-10,Panamax,1061
2017-07-10,Supramax,729
2017-07-11,Capesize,755
2017-07-11,Handysize,477
2017-07-11,Panamax,1069
2017-07-11,Supramax,733
2017-07-12,Capesize,846
2017-07-12,Handysize,480
2017-07-12,Panamax,1098
2017-07-12,Supramax,744
2017-07-13,Capesize,928
2017-07-13,Handysize,484
2017-07-13,Panamax,1141
2017-07-13,Supramax,758
2017-07-14,Capesize,933
2017-07-14,Handysize,486
2017-07-14,Panamax,1173
2017-07-14,Supramax,769
2017-07-17,Capesize,933
2017-07-17,Handysize,489
2017-07-17,Panamax,1202
2017-07-17,Supramax,776
2017-07-18,Capesize,984
2017-07-18,Handysize,492
2017-07-18,Panamax,1226
2017-07-18,Supramax,786
2017-07-19,Capesize,1028
2017-07-19,Handysize,495
2017-07-19,Panamax,1252
2017-07-19,Supramax,798
2017-07-20,Capesize,1093
2017-07-20,Handysize,497
2017-07-20,Panamax,1260
2017-07-20,Supramax,807
2017-07-21,Capesize,1154
2017-07-21,Handysize,499
2017-07-21,Panamax,1258
2017-07-21,Supramax,812
2017-07-24,Capesize,1171
2017-07-24,Handysize,500
2017-07-24,Panamax,1248
2017-07-24,Supramax,814
2017-07-25,Capesize,1221
2017-07-25,Handysize,500
2017-07-25,Panamax,1225
2017-07-25,Supramax,813
2017-07-26,Capesize,1206
2017-07-26,Handysize,500
2017-07-26,Panamax,1192
2017-07-26,Supramax,807
2017-07-27,Capesize,1138
2017-07-27,Handysize,500
2017-07-27,Panamax,1146
2017-07-27,Supramax,798
2017-07-28,Capesize,1139
2017-07-28,Handysize,498
2017-07-28,Panamax,1109
2017-07-28,Supramax,789
2017-07-31,Capesize,1225
2017-07-31,Handysize,496
2017-07-31,Panamax,1095
2017-07-31,Supramax,783
2017-08-01,Capesize,1331
2017-08-01,Handysize,492
2017-08-01,Panamax,1098
2017-08-01,Supramax,779
2017-08-02,Capesize,1475
2017-08-02,Handysize,488
2017-08-02,Panamax,1118
2017-08-02,Supramax,772
2017-08-03,Capesize,1602
2017-08-03,Handysize,482
2017-08-03,Panamax,1143
2017-08-03,Supramax,767
2017-08-04,Capesize,1637
2017-08-04,Handysize,478
2017-08-04,Panamax,1153
2017-08-04,Supramax,764
2017-08-07,Capesize,1655
2017-08-07,Handysize,475
2017-08-07,Panamax,1158
2017-08-07,Supramax,762
2017-08-08,Capesize,1659
2017-08-08,Handysize,472
2017-08-08,Panamax,1170
2017-08-08,Supramax,759
2017-08-09,Capesize,1702
2017-08-09,Handysize,467
2017-08-09,Panamax,1192
2017-08-09,Supramax,756
2017-08-10,Capesize,1837
2017-08-10,Handysize,466
2017-08-10,Panamax,1228
2017-08-10,Supramax,756
2017-08-11,Capesize,2013
2017-08-11,Handysize,466
2017-08-11,Panamax,1256
2017-08-11,Supramax,759
2017-08-14,Capesize,2093
2017-08-14,Handysize,465
2017-08-14,Panamax,1272
2017-08-14,Supramax,760
2017-08-15,Capesize,2155
2017-08-15,Handysize,464
2017-08-15,Panamax,1289
2017-08-15,Supramax,765
2017-08-16,Capesize,2324
2017-08-16,Handysize,464
2017-08-16,Panamax,1310
2017-08-16,Supramax,776
2017-08-17,Capesize,2542
2017-08-17,Handysize,465
2017-08-17,Panamax,1336
2017-08-17,Supramax,791
2017-08-18,Capesize,2574
2017-08-18,Handysize,465
2017-08-18,Panamax,1345
2017-08-18,Supramax,806
2017-08-21,Capesize,2584
2017-08-21,Handysize,466
2017-08-21,Panamax,1349
2017-08-21,Supramax,817
2017-08-22,Capesize,2489
2017-08-22,Handysize,468
2017-08-22,Panamax,1345
2017-08-22,Supramax,824
2017-08-23,Capesize,2382
2017-08-23,Handysize,470
2017-08-23,Panamax,1311
2017-08-23,Supramax,833
2017-08-24,Capesize,2333
2017-08-24,Handysize,473
2017-08-24,Panamax,1259
2017-08-24,Supramax,840
2017-08-25,Capesize,2406
2017-08-25,Handysize,474
2017-08-25,Panamax,1235
2017-08-25,Supramax,845
2017-08-29,Capesize,2381
2017-08-29,Handysize,477
2017-08-29,Panamax,1215
2017-08-29,Supramax,848
2017-08-30,Capesize,2282
2017-08-30,Handysize,482
2017-08-30,Panamax,1195
2017-08-30,Supramax,851
2017-08-31,Capesize,2293
2017-08-31,Handysize,486
2017-08-31,Panamax,1189
2017-08-31,Supramax,853
2017-09-01,Capesize,2264
2017-09-01,Handysize,486
2017-09-01,Panamax,1198
2017-09-01,Supramax,856
2017-09-04,Capesize,2243
2017-09-04,Handysize,487
2017-09-04,Panamax,1227
2017-09-04,Supramax,860
2017-09-05,Capesize,2313
2017-09-05,Handysize,491
2017-09-05,Panamax,1275
2017-09-05,Supramax,863
2017-09-06,Capesize,2438
2017-09-06,Handysize,494
2017-09-06,Panamax,1314
2017-09-06,Supramax,868
2017-09-07,Capesize,2614
2017-09-07,Handysize,499
2017-09-07,Panamax,1351
2017-09-07,Supramax,875
2017-09-08,Capesize,2767
2017-09-08,Handysize,504
2017-09-08,Panamax,1375
2017-09-08,Supramax,888
2017-09-11,Capesize,2813
2017-09-11,Handysize,509
2017-09-11,Panamax,1394
2017-09-11,Supramax,898
2017-09-12,Capesize,2724
2017-09-12,Handysize,513
2017-09-12,Panamax,1429
2017-09-12,Supramax,908
2017-09-13,Capesize,2628
2017-09-13,Handysize,520
2017-09-13,Panamax,1464
2017-09-13,Supramax,923
2017-09-14,Capesize,2642
2017-09-14,Handysize,529
2017-09-14,Panamax,1499
2017-09-14,Supramax,950
2017-09-15,Capesize,2685
2017-09-15,Handysize,536
2017-09-15,Panamax,1521
2017-09-15,Supramax,977
2017-09-18,Capesize,2681
2017-09-18,Handysize,551
2017-09-18,Panamax,1529
2017-09-18,Supramax,997
2017-09-19,Capesize,2723
2017-09-19,Handysize,562
2017-09-19,Panamax,1536
2017-09-19,Supramax,1017
2017-09-20,Capesize,2861
2017-09-20,Handysize,576
2017-09-20,Panamax,1531
2017-09-20,Supramax,1033
2017-09-21,Capesize,2948
2017-09-21,Handysize,586
2017-09-21,Panamax,1514
2017-09-21,Supramax,1050
2017-09-22,Capesize,3147
2017-09-22,Handysize,596
2017-09-22,Panamax,1493
2017-09-22,Supramax,1061
2017-09-25,Capesize,3173
2017-09-25,Handysize,602
2017-09-25,Panamax,1474
2017-09-25,Supramax,1068
2017-09-26,Capesize,3101
2017-09-26,Handysize,607
2017-09-26,Panamax,1446
2017-09-26,Supramax,1065
2017-09-27,Capesize,2942
2017-09-27,Handysize,613
2017-09-27,Panamax,1406
2017-09-27,Supramax,1054
2017-09-28,Capesize,2824
2017-09-28,Handysize,616
2017-09-28,Panamax,1352
2017-09-28,Supramax,1041
2017-09-29,Capesize,2738
2017-09-29,Handysize,616
2017-09-29,Panamax,1308
2017-09-29,Supramax,1021
2017-10-02,Capesize,2671
2017-10-02,Handysize,614
2017-10-02,Panamax,1268
2017-10-02,Supramax,1006
2017-10-03,Capesize,2618
2017-10-03,Handysize,612
2017-10-03,Panamax,1247
2017-10-03,Supramax,984
2017-10-04,Capesize,2667
2017-10-04,Handysize,609
2017-10-04,Panamax,1276
2017-10-04,Supramax,968
2017-10-05,Capesize,2888
2017-10-05,Handysize,607
2017-10-05,Panamax,1345
2017-10-05,Supramax,965
2017-10-06,Capesize,2929
2017-10-06,Handysize,610
2017-10-06,Panamax,1406
2017-10-06,Supramax,971
2017-10-09,Capesize,2906
2017-10-09,Handysize,613
2017-10-09,Panamax,1438
2017-10-09,Supramax,978
2017-10-10,Capesize,2894
2017-10-10,Handysize,618
2017-10-10,Panamax,1465
2017-10-10,Supramax,996
2017-10-11,Capesize,2882
2017-10-11,Handysize,623
2017-10-11,Panamax,1504
2017-10-11,Supramax,1020
2017-10-12,Capesize,2859
2017-10-12,Handysize,635
2017-10-12,Panamax,1556
2017-10-12,Supramax,1050
2017-10-13,Capesize,2871
2017-10-13,Handysize,649
2017-10-13,Panamax,1606
2017-10-13,Supramax,1069
2017-10-16,Capesize,2980
2017-10-16,Handysize,656
2017-10-16,Panamax,1637
2017-10-16,Supramax,1082
2017-10-17,Capesize,3079
2017-10-17,Handysize,663
2017-10-17,Panamax,1651
2017-10-17,Supramax,1094
2017-10-18,Capesize,3134
2017-10-18,Handysize,666
2017-10-18,Panamax,1646
2017-10-18,Supramax,1105
2017-10-19,Capesize,3186
2017-10-19,Handysize,673
2017-10-19,Panamax,1648
2017-10-19,Supramax,1116
2017-10-20,Capesize,3145
2017-10-20,Handysize,679
2017-10-20,Panamax,1643
2017-10-20,Supramax,1126
2017-10-23,Capesize,3187
2017-10-23,Handysize,683
2017-10-23,Panamax,1642
2017-10-23,Supramax,1128
2017-10-24,Capesize,3202
2017-10-24,Handysize,687
2017-10-24,Panamax,1626
2017-10-24,Supramax,1130
2017-10-25,Capesize,3202
2017-10-25,Handysize,690
2017-10-25,Panamax,1592
2017-10-25,Supramax,1129
2017-10-26,Capesize,3182
2017-10-26,Handysize,688
2017-10-26,Panamax,1553
2017-10-26,Supramax,1117
2017-10-27,Capesize,3220
2017-10-27,Handysize,687
2017-10-27,Panamax,1517
2017-10-27,Supramax,1100
2017-10-30,Capesize,3217
2017-10-30,Handysize,685
2017-10-30,Panamax,1498
2017-10-30,Supramax,1081
2017-10-31,Capesize,3219
2017-10-31,Handysize,679
2017-10-31,Panamax,1492
2017-10-31,Supramax,1060
2017-11-01,Capesize,3137
2017-11-01,Handysize,673
2017-11-01,Panamax,1503
2017-11-01,Supramax,1043
2017-11-02,Capesize,3059
2017-11-02,Handysize,668
2017-11-02,Panamax,1539
2017-11-02,Supramax,1027
2017-11-03,Capesize,3036
2017-11-03,Handysize,664
2017-11-03,Panamax,1562
2017-11-03,Supramax,1014
2017-11-06,Capesize,3044
2017-11-06,Handysize,661
2017-11-06,Panamax,1567
2017-11-06,Supramax,1001
2017-11-07,Capesize,3101
2017-11-07,Handysize,658
2017-11-07,Panamax,1558
2017-11-07,Supramax,988
2017-11-08,Capesize,3259
2017-11-08,Handysize,654
2017-11-08,Panamax,1515
2017-11-08,Supramax,961
2017-11-09,Capesize,3349
2017-11-09,Handysize,648
2017-11-09,Panamax,1468
2017-11-09,Supramax,936
2017-11-10,Capesize,3360
2017-11-10,Handysize,644
2017-11-10,Panamax,1418
2017-11-10,Supramax,912
2017-11-13,Capesize,3351
2017-11-13,Handysize,642
2017-11-13,Panamax,1387
2017-11-13,Supramax,888
2017-11-14,Capesize,3209
2017-11-14,Handysize,640
2017-11-14,Panamax,1346
2017-11-14,Supramax,872
2017-11-15,Capesize,3108
2017-11-15,Handysize,637
2017-11-15,Panamax,1320
2017-11-15,Supramax,858
2017-11-16,Capesize,3084
2017-11-16,Handysize,634
2017-11-16,Panamax,1298
2017-11-16,Supramax,849
2017-11-17,Capesize,3153
2017-11-17,Handysize,630
2017-11-17,Panamax,1285
2017-11-17,Supramax,845
2017-11-20,Capesize,3214
2017-11-20,Handysize,628
2017-11-20,Panamax,1280
2017-11-20,Supramax,850
2017-11-21,Capesize,3255
2017-11-21,Handysize,625
2017-11-21,Panamax,1275
2017-11-21,Supramax,856
2017-11-22,Capesize,3298
2017-11-22,Handysize,624
2017-11-22,Panamax,1281
2017-11-22,Supramax,875
2017-11-23,Capesize,3420
2017-11-23,Handysize,622
2017-11-23,Panamax,1284
2017-11-23,Supramax,899
2017-11-24,Capesize,3453
2017-11-24,Handysize,620
2017-11-24,Panamax,1295
2017-11-24,Supramax,914
2017-11-27,Capesize,3540
2017-11-27,Handysize,619
2017-11-27,Panamax,1299
2017-11-27,Supramax,923
2017-11-28,Capesize,3659
2017-11-28,Handysize,620
2017-11-28,Panamax,1320
2017-11-28,Supramax,929
2017-11-29,Capesize,3740
2017-11-29,Handysize,622
2017-11-29,Panamax,1368
2017-11-29,Supramax,936
2017-11-30,Capesize,3848
2017-11-30,Handysize,623
2017-11-30,Panamax,1433
2017-11-30,Supramax,941
2017-12-01,Capesize,4025
2017-12-01,Handysize,626
2017-12-01,Panamax,1494
2017-12-01,Supramax,944
2017-12-04,Capesize,4129
2017-12-04,Handysize,626
2017-12-04,Panamax,1559
2017-12-04,Supramax,944
2017-12-05,Capesize,4115
2017-12-05,Handysize,628
2017-12-05,Panamax,1571
2017-12-05,Supramax,944
2017-12-06,Capesize,4126
2017-12-06,Handysize,629
2017-12-06,Panamax,1563
2017-12-06,Supramax,945
2017-12-07,Capesize,4147
2017-12-07,Handysize,630
2017-12-07,Panamax,1564
2017-12-07,Supramax,944
2017-12-08,Capesize,4193
2017-12-08,Handysize,631
2017-12-08,Panamax,1588
2017-12-08,Supramax,943
2017-12-11,Capesize,4272
2017-12-11,Handysize,632
2017-12-11,Panamax,1624
2017-12-11,Supramax,939
2017-12-12,Capesize,4293
2017-12-12,Handysize,633
2017-12-12,Panamax,1672
2017-12-12,Supramax,942
2017-12-13,Capesize,4211
2017-12-13,Handysize,633
2017-12-13,Panamax,1718
2017-12-13,Supramax,943
2017-12-14,Capesize,3936
2017-12-14,Handysize,635
2017-12-14,Panamax,1714
2017-12-14,Supramax,944
2017-12-15,Capesize,3777
2017-12-15,Handysize,636
2017-12-15,Panamax,1677
2017-12-15,Supramax,942
2017-12-18,Capesize,3656
2017-12-18,Handysize,637
2017-12-18,Panamax,1643
2017-12-18,Supramax,943
2017-12-19,Capesize,3510
2017-12-19,Handysize,636
2017-12-19,Panamax,1593
2017-12-19,Supramax,938
2017-12-20,Capesize,3216
2017-12-20,Handysize,632
2017-12-20,Panamax,1546
2017-12-20,Supramax,933
2017-12-21,Capesize,3115
2017-12-21,Handysize,627
2017-12-21,Panamax,1445
2017-12-21,Supramax,925
2017-12-22,Capesize,2830
2017-12-22,Handysize,625
2017-12-22,Panamax,1395
2017-12-22,Supramax,914
2018-01-02,Capesize,2281
2018-01-02,Handysize,612
2018-01-02,Panamax,1340
2018-01-02,Supramax,901
2018-01-03,Capesize,2426
2018-01-03,Handysize,607
2018-01-03,Panamax,1332
2018-01-03,Supramax,894
2018-01-04,Capesize,2715
2018-01-04,Handysize,604
2018-01-04,Panamax,1365
2018-01-04,Supramax,884
2018-01-05,Capesize,2791
2018-01-05,Handysize,600
2018-01-05,Panamax,1400
2018-01-05,Supramax,884
2018-01-08,Capesize,2826
2018-01-08,Handysize,594
2018-01-08,Panamax,1424
2018-01-08,Supramax,886
2018-01-09,Capesize,2820
2018-01-09,Handysize,592
2018-01-09,Panamax,1428
2018-01-09,Supramax,889
2018-01-10,Capesize,2677
2018-01-10,Handysize,589
2018-01-10,Panamax,1404
2018-01-10,Supramax,898
2018-01-11,Capesize,2384
2018-01-11,Handysize,587
2018-01-11,Panamax,1371
2018-01-11,Supramax,902
2018-01-12,Capesize,2296
2018-01-12,Handysize,587
2018-01-12,Panamax,1348
2018-01-12,Supramax,907
2018-01-15,Capesize,2231
2018-01-15,Handysize,585
2018-01-15,Panamax,1340
2018-01-15,Supramax,908
2018-01-16,Capesize,2010
2018-01-16,Handysize,583
2018-01-16,Panamax,1329
2018-01-16,Supramax,910
2018-01-17,Capesize,1743
2018-01-17,Handysize,581
2018-01-17,Panamax,1317
2018-01-17,Supramax,910
2018-01-18,Capesize,1611
2018-01-18,Handysize,580
2018-01-18,Panamax,1311
2018-01-18,Supramax,910
2018-01-19,Capesize,1493
2018-01-19,Handysize,584
2018-01-19,Panamax,1333
2018-01-19,Supramax,911
2018-01-22,Capesize,1445
2018-01-22,Handysize,585
2018-01-22,Panamax,1362
2018-01-22,Supramax,913
2018-01-23,Capesize,1525
2018-01-23,Handysize,586
2018-01-23,Panamax,1404
2018-01-23,Supramax,911
2018-01-24,Capesize,1676
2018-01-24,Handysize,584
2018-01-24,Panamax,1456
2018-01-24,Supramax,908
2018-01-25,Capesize,1752
2018-01-25,Handysize,581
2018-01-25,Panamax,1481
2018-01-25,Supramax,904
2018-01-26,Capesize,1772
2018-01-26,Handysize,577
2018-01-26,Panamax,1492
2018-01-26,Supramax,900
2018-01-29,Capesize,1784
2018-01-29,Handysize,573
2018-01-29,Panamax,1485
2018-01-29,Supramax,895
2018-01-30,Capesize,1748
2018-01-30,Handysize,566
2018-01-30,Panamax,1450
2018-01-30,Supramax,889
2018-01-31,Capesize,1613
2018-01-31,Handysize,558
2018-01-31,Panamax,1411
2018-01-31,Supramax,884
2018-02-01,Capesize,1528
2018-02-01,Handysize,552
2018-02-01,Panamax,1378
2018-02-01,Supramax,877
2018-02-02,Capesize,1470
2018-02-02,Handysize,547
2018-02-02,Panamax,1359
2018-02-02,Supramax,872
2018-02-05,Capesize,1433
2018-02-05,Handysize,543
2018-02-05,Panamax,1339
2018-02-05,Supramax,865
2018-02-06,Capesize,1519
2018-02-06,Handysize,538
2018-02-06,Panamax,1316
2018-02-06,Supramax,857
2018-02-07,Capesize,1578
2018-02-07,Handysize,532
2018-02-07,Panamax,1293
2018-02-07,Supramax,844
2018-02-08,Capesize,1662
2018-02-08,Handysize,529
2018-02-08,Panamax,1263
2018-02-08,Supramax,833
2018-02-09,Capesize,1790
2018-02-09,Handysize,526
2018-02-09,Panamax,1250
2018-02-09,Supramax,825
2018-02-12,Capesize,1824
2018-02-12,Handysize,520
2018-02-12,Panamax,1237
2018-02-12,Supramax,819
2018-02-13,Capesize,1793
2018-02-13,Handysize,518
2018-02-13,Panamax,1228
2018-02-13,Supramax,817
2018-02-14,Capesize,1721
2018-02-14,Handysize,516
2018-02-14,Panamax,1231
2018-02-14,Supramax,823
2018-02-15,Capesize,1663
2018-02-15,Handysize,515
2018-02-15,Panamax,1251
2018-02-15,Supramax,832
2018-02-16,Capesize,1608
2018-02-16,Handysize,515
2018-02-16,Panamax,1273
2018-02-16,Supramax,837
2018-02-19,Capesize,1597
2018-02-19,Handysize,517
2018-02-19,Panamax,1294
2018-02-19,Supramax,840
2018-02-20,Capesize,1678
2018-02-20,Handysize,519
2018-02-20,Panamax,1333
2018-02-20,Supramax,847
2018-02-21,Capesize,1717
2018-02-21,Handysize,522
2018-02-21,Panamax,1388
2018-02-21,Supramax,856
2018-02-22,Capesize,1725
2018-02-22,Handysize,529
2018-02-22,Panamax,1438
2018-02-22,Supramax,871
2018-02-23,Capesize,1722
2018-02-23,Handysize,534
2018-02-23,Panamax,1481
2018-02-23,Supramax,892
2018-02-26,Capesize,1680
2018-02-26,Handysize,538
2018-02-26,Panamax,1504
2018-02-26,Supramax,919
2018-02-27,Capesize,1595
2018-02-27,Handysize,545
2018-02-27,Panamax,1513
2018-02-27,Supramax,948
2018-02-28,Capesize,1560
2018-02-28,Handysize,557
2018-02-28,Panamax,1513
2018-02-28,Supramax,973
2018-03-01,Capesize,1568
2018-03-01,Handysize,579
2018-03-01,Panamax,1505
2018-03-01,Supramax,992
2018-03-02,Capesize,1592
2018-03-02,Handysize,586
2018-03-02,Panamax,1500
2018-03-02,Supramax,1004
2018-03-05,Capesize,1597
2018-03-05,Handysize,590
2018-03-05,Panamax,1502
2018-03-05,Supramax,1006
2018-03-06,Capesize,1587
2018-03-06,Handysize,595
2018-03-06,Panamax,1528
2018-03-06,Supramax,1013
2018-03-07,Capesize,1495
2018-03-07,Handysize,599
2018-03-07,Panamax,1553
2018-03-07,Supramax,1020
2018-03-08,Capesize,1489
2018-03-08,Handysize,607
2018-03-08,Panamax,1590
2018-03-08,Supramax,1026
2018-03-09,Capesize,1479
2018-03-09,Handysize,611
2018-03-09,Panamax,1615
2018-03-09,Supramax,1032
2018-03-12,Capesize,1425
2018-03-12,Handysize,615
2018-03-12,Panamax,1624
2018-03-12,Supramax,1040
2018-03-13,Capesize,1362
2018-03-13,Handysize,617
2018-03-13,Panamax,1623
2018-03-13,Supramax,1049
2018-03-14,Capesize,1312
2018-03-14,Handysize,622
2018-03-14,Panamax,1623
2018-03-14,Supramax,1061
2018-03-15,Capesize,1238
2018-03-15,Handysize,626
2018-03-15,Panamax,1619
2018-03-15,Supramax,1077
2018-03-16,Capesize,1203
2018-03-16,Handysize,627
2018-03-16,Panamax,1618
2018-03-16,Supramax,1091
2018-03-19,Capesize,1171
2018-03-19,Handysize,629
2018-03-19,Panamax,1621
2018-03-19,Supramax,1099
2018-03-20,Capesize,1112
2018-03-20,Handysize,630
2018-03-20,Panamax,1615
2018-03-20,Supramax,1109
2018-03-21,Capesize,1109
2018-03-21,Handysize,634
2018-03-21,Panamax,1606
2018-03-21,Supramax,1117
2018-03-22,Capesize,1129
2018-03-22,Handysize,639
2018-03-22,Panamax,1593
2018-03-22,Supramax,1122
2018-03-23,Capesize,1157
2018-03-23,Handysize,641
2018-03-23,Panamax,1587
2018-03-23,Supramax,1121
2018-03-26,Capesize,1197
2018-03-26,Handysize,645
2018-03-26,Panamax,1575
2018-03-26,Supramax,1116
2018-03-27,Capesize,1191
2018-03-27,Handysize,648
2018-03-27,Panamax,1552
2018-03-27,Supramax,1106
2018-03-28,Capesize,1065
2018-03-28,Handysize,650
2018-03-28,Panamax,1520
2018-03-28,Supramax,1093
2018-03-29,Capesize,1010
2018-03-29,Handysize,652
2018-03-29,Panamax,1495
2018-03-29,Supramax,1080
2018-04-03,Capesize,924
2018-04-03,Handysize,650
2018-04-03,Panamax,1455
2018-04-03,Supramax,1067
2018-04-04,Capesize,841
2018-04-04,Handysize,648
2018-04-04,Panamax,1397
2018-04-04,Supramax,1056
2018-04-05,Capesize,809
2018-04-05,Handysize,644
2018-04-05,Panamax,1343
2018-04-05,Supramax,1042
2018-04-06,Capesize,824
2018-04-06,Handysize,643
2018-04-06,Panamax,1317
2018-04-06,Supramax,1032
2018-04-09,Capesize,854
2018-04-09,Handysize,638
2018-04-09,Panamax,1315
2018-04-09,Supramax,1024
2018-04-10,Capesize,930
2018-04-10,Handysize,636
2018-04-10,Panamax,1319
2018-04-10,Supramax,1016
2018-04-11,Capesize,940
2018-04-11,Handysize,634
2018-04-11,Panamax,1325
2018-04-11,Supramax,1014
2018-04-12,Capesize,982
2018-04-12,Handysize,630
2018-04-12,Panamax,1335
2018-04-12,Supramax,1014
2018-04-13,Capesize,1038
2018-04-13,Handysize,628
2018-04-13,Panamax,1351
2018-04-13,Supramax,1013
2018-04-16,Capesize,1061
2018-04-16,Handysize,626
2018-04-16,Panamax,1359
2018-04-16,Supramax,1016
2018-04-17,Capesize,1152
2018-04-17,Handysize,626
2018-04-17,Panamax,1353
2018-04-17,Supramax,1018
2018-04-18,Capesize,1402
2018-04-18,Handysize,626
2018-04-18,Panamax,1329
2018-04-18,Supramax,1022
2018-04-19,Capesize,1668
2018-04-19,Handysize,623
2018-04-19,Panamax,1306
2018-04-19,Supramax,1022
2018-04-20,Capesize,1915
2018-04-20,Handysize,621
2018-04-20,Panamax,1289
2018-04-20,Supramax,1025
2018-04-23,Capesize,2009
2018-04-23,Handysize,621
2018-04-23,Panamax,1281
2018-04-23,Supramax,1027
2018-04-24,Capesize,2130
2018-04-24,Handysize,617
2018-04-24,Panamax,1269
2018-04-24,Supramax,1030
2018-04-25,Capesize,2314
2018-04-25,Handysize,614
2018-04-25,Panamax,1264
2018-04-25,Supramax,1037
2018-04-26,Capesize,2306
2018-04-26,Handysize,610
2018-04-26,Panamax,1272
2018-04-26,Supramax,1040
2018-04-27,Capesize,2251
2018-04-27,Handysize,605
2018-04-27,Panamax,1275
2018-04-27,Supramax,1042
2018-04-30,Capesize,2173
2018-04-30,Handysize,603
2018-04-30,Panamax,1276
2018-04-30,Supramax,1045
2018-05-01,Capesize,2136
2018-05-01,Handysize,601
2018-05-01,Panamax,1271
2018-05-01,Supramax,1043
2018-05-02,Capesize,2197
2018-05-02,Handysize,597
2018-05-02,Panamax,1271
2018-05-02,Supramax,1043
2018-05-03,Capesize,2308
2018-05-03,Handysize,591
2018-05-03,Panamax,1266
2018-05-03,Supramax,1047
2018-05-04,Capesize,2337
2018-05-04,Handysize,589
2018-05-04,Panamax,1265
2018-05-04,Supramax,1050
2018-05-08,Capesize,2482
2018-05-08,Handysize,585
2018-05-08,Panamax,1257
2018-05-08,Supramax,1051
2018-05-09,Capesize,2616
2018-05-09,Handysize,585
2018-05-09,Panamax,1253
2018-05-09,Supramax,1048
2018-05-10,Capesize,2565
2018-05-10,Handysize,584
2018-05-10,Panamax,1246
2018-05-10,Supramax,1052
2018-05-11,Capesize,2630
2018-05-11,Handysize,584
2018-05-11,Panamax,1245
2018-05-11,Supramax,1053
2018-05-14,Capesize,2635
2018-05-14,Handysize,585
2018-05-14,Panamax,1240
2018-05-14,Supramax,1055
2018-05-15,Capesize,2602
2018-05-15,Handysize,586
2018-05-15,Panamax,1237
2018-05-15,Supramax,1053
2018-05-16,Capesize,2407
2018-05-16,Handysize,587
2018-05-16,Panamax,1237
2018-05-16,Supramax,1056
2018-05-17,Capesize,2106
2018-05-17,Handysize,589
2018-05-17,Panamax,1239
2018-05-17,Supramax,1064
2018-05-18,Capesize,2053
2018-05-18,Handysize,590
2018-05-18,Panamax,1241
2018-05-18,Supramax,1069
2018-05-21,Capesize,1957
2018-05-21,Handysize,591
2018-05-21,Panamax,1243
2018-05-21,Supramax,1071
2018-05-22,Capesize,1854
2018-05-22,Handysize,590
2018-05-22,Panamax,1239
2018-05-22,Supramax,1074
2018-05-23,Capesize,1759
2018-05-23,Handysize,591
2018-05-23,Panamax,1222
2018-05-23,Supramax,1074
2018-05-24,Capesize,1551
2018-05-24,Handysize,590
2018-05-24,Panamax,1202
2018-05-24,Supramax,1074
2018-05-25,Capesize,1395
2018-05-25,Handysize,587
2018-05-25,Panamax,1187
2018-05-25,Supramax,1071
2018-05-29,Capesize,1324
2018-05-29,Handysize,586
2018-05-29,Panamax,1163
2018-05-29,Supramax,1068
2018-05-30,Capesize,1276
2018-05-30,Handysize,584
2018-05-30,Panamax,1149
2018-05-30,Supramax,1064
2018-05-31,Capesize,1401
2018-05-31,Handysize,583
2018-05-31,Panamax,1160
2018-05-31,Supramax,1063
2018-06-01,Capesize,1602
2018-06-01,Handysize,583
2018-06-01,Panamax,1192
2018-06-01,Supramax,1061
2018-06-04,Capesize,1712
2018-06-04,Handysize,583
2018-06-04,Panamax,1217
2018-06-04,Supramax,1061
2018-06-05,Capesize,1835
2018-06-05,Handysize,584
2018-06-05,Panamax,1250
2018-06-05,Supramax,1065
2018-06-06,Capesize,2088
2018-06-06,Handysize,583
2018-06-06,Panamax,1290
2018-06-06,Supramax,1065
2018-06-07,Capesize,2220
2018-06-07,Handysize,583
2018-06-07,Panamax,1344
2018-06-07,Supramax,1072
2018-06-08,Capesize,2151
2018-06-08,Handysize,584
2018-06-08,Panamax,1418
2018-06-08,Supramax,1075
2018-06-11,Capesize,2091
